backbone,dataset,artifact_name,artifact_dir,registry_member,registry_contract_valid,classification,complete_test_contract,audit_or_smoke_name,operator_audit_name,method,axis,seed,selected_epoch,balanced_accuracy,cohen_kappa,macro_f1,weighted_f1,macro_f1_reconstructed,metric_source,config_present,local_log_present,checkpoint_best_present,summary_present,final_test_present
CBraMod,FACED,faced_native_channel_patch_s3407_adapterlr5e-4_b64_e50,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/faced/faced_native_channel_patch_s3407_adapterlr5e-4_b64_e50,True,True,registry_complete,True,False,False,interaction_aligned,channel_patch,3407.0,19.0,0.31682769726247995,0.22969992092229574,0.3115831209985798,0.3112652235463864,False,CBraMod/test_metrics.json,True,False,False,True,False
CBraMod,FACED,faced_native_channel_patch_s42_adapterlr1e-4_b64_e50,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/faced/faced_native_channel_patch_s42_adapterlr1e-4_b64_e50,True,True,registry_complete,True,False,False,interaction_aligned,channel_patch,42.0,39.0,0.2642243692968331,0.17073677647303342,0.22369599671178067,0.22484847157356166,False,CBraMod/test_metrics.json,True,False,False,True,False
CBraMod,FACED,faced_native_channel_patch_s42_lr1e-4_b64_e50,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/faced/faced_native_channel_patch_s42_lr1e-4_b64_e50,True,True,registry_complete,True,False,False,interaction_aligned,channel_patch,42.0,42.0,0.35238862050456254,0.2672810101304266,0.3431956946720176,0.3408790634294711,False,CBraMod/test_metrics.json,True,False,False,True,False
CBraMod,FACED,faced_native_channel_r32_s42_gate_20260805,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/faced/faced_native_channel_r32_s42_gate_20260805,True,True,registry_complete,True,True,False,interaction_aligned,channel,42.0,27.0,0.37332259796027906,0.2929027959944205,0.3706404216194853,0.36976843076580346,False,CBraMod/test_metrics.json,True,False,False,True,False
CBraMod,FACED,faced_native_channel_s1024_adapterlr5e-4_b64_e50,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/faced/faced_native_channel_s1024_adapterlr5e-4_b64_e50,True,True,registry_complete,True,False,False,interaction_aligned,channel,1024.0,46.0,0.27361782071926993,0.17855512676874552,0.23223996834711474,0.2301815114276883,False,CBraMod/test_metrics.json,True,False,False,True,False
CBraMod,FACED,faced_native_channel_s3407_adapterlr5e-4_b64_e50,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/faced/faced_native_channel_s3407_adapterlr5e-4_b64_e50,True,True,registry_complete,True,False,False,interaction_aligned,channel,3407.0,16.0,0.2838164251207729,0.19224609496869727,0.25089095806538303,0.2512723315808691,False,CBraMod/test_metrics.json,True,False,False,True,False
CBraMod,FACED,faced_native_channel_s42_adapterlr1e-4_b64_e50,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/faced/faced_native_channel_s42_adapterlr1e-4_b64_e50,True,True,registry_complete,True,False,False,interaction_aligned,channel,42.0,46.0,0.23805689747718736,0.14013187906938152,0.18677747090061486,0.18622929591947043,False,CBraMod/test_metrics.json,True,False,False,True,False
CBraMod,FACED,faced_native_channel_s42_lr1e-4_b64_e50,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/faced/faced_native_channel_s42_lr1e-4_b64_e50,True,True,registry_complete,True,False,False,interaction_aligned,channel,42.0,46.0,0.2616747181964573,0.16802861123240387,0.22856839941921722,0.22957412724238477,False,CBraMod/test_metrics.json,True,False,False,True,False
CBraMod,FACED,faced_native_full_channel_patch_s1024_lr1e-4_b64_e50,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/faced/faced_native_full_channel_patch_s1024_lr1e-4_b64_e50,True,True,registry_complete,True,False,False,native_full_finetune,channel_patch,1024.0,27.0,0.5605206655931293,0.5024402452759354,0.5674772928421377,0.5634233985966418,False,CBraMod/test_metrics.json,True,False,False,True,False
CBraMod,FACED,faced_native_full_channel_patch_s3407_lr1e-4_b64_e50,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/faced/faced_native_full_channel_patch_s3407_lr1e-4_b64_e50,True,True,registry_complete,True,False,False,native_full_finetune,channel_patch,3407.0,30.0,0.5683038110574343,0.5101547187122065,0.5731034658075461,0.568469974021308,False,CBraMod/test_metrics.json,True,False,False,True,False
CBraMod,FACED,faced_native_full_channel_patch_s42_lr1e-4_b64_e50,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/faced/faced_native_full_channel_patch_s42_lr1e-4_b64_e50,True,True,registry_complete,True,False,False,native_full_finetune,channel_patch,42.0,23.0,0.5672302737520128,0.5090996268423358,0.5733905560015712,0.5690337621975613,False,CBraMod/test_metrics.json,True,False,False,True,False
CBraMod,FACED,faced_native_full_channel_s1024_lr1e-4_b64_e50,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/faced/faced_native_full_channel_s1024_lr1e-4_b64_e50,True,True,registry_complete,True,False,False,native_full_finetune,channel,1024.0,33.0,0.546027911969941,0.4881865090141845,0.5563877787927478,0.5525806379760944,False,CBraMod/test_metrics.json,True,False,False,True,False
CBraMod,FACED,faced_native_full_channel_s3407_lr1e-4_b64_e50,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/faced/faced_native_full_channel_s3407_lr1e-4_b64_e50,True,True,registry_complete,True,False,False,native_full_finetune,channel,3407.0,31.0,0.5725979602791197,0.5180179239173578,0.5845221419797368,0.5803163855451201,False,CBraMod/test_metrics.json,True,False,False,True,False
CBraMod,FACED,faced_native_full_channel_s42_lr1e-4_b64_e50,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/faced/faced_native_full_channel_s42_lr1e-4_b64_e50,True,True,registry_complete,True,False,False,native_full_finetune,channel,42.0,17.0,0.5748792270531401,0.517362124306974,0.5795516553879829,0.5750980069215464,False,CBraMod/test_metrics.json,True,False,False,True,False
CBraMod,FACED,faced_native_full_patch_s1024_lr1e-4_b64_e50,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/faced/faced_native_full_patch_s1024_lr1e-4_b64_e50,True,True,registry_complete,True,False,False,native_full_finetune,patch,1024.0,31.0,0.5599838969404187,0.5036849907092302,0.5703184756668841,0.5666762368189032,False,CBraMod/test_metrics.json,True,False,False,True,False
CBraMod,FACED,faced_native_full_patch_s3407_lr1e-4_b64_e50,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/faced/faced_native_full_patch_s3407_lr1e-4_b64_e50,True,True,registry_complete,True,False,False,native_full_finetune,patch,3407.0,28.0,0.5719269994632313,0.5164550618108922,0.5813669808093852,0.5770075288369569,False,CBraMod/test_metrics.json,True,False,False,True,False
CBraMod,FACED,faced_native_full_patch_s42_lr1e-4_b64_e50,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/faced/faced_native_full_patch_s42_lr1e-4_b64_e50,True,True,registry_complete,True,False,False,native_full_finetune,patch,42.0,20.0,0.5683038110574342,0.5105650695646733,0.5766813305675851,0.5719460861969206,False,CBraMod/test_metrics.json,True,False,False,True,False
CBraMod,FACED,faced_native_patch_s1024_adapterlr5e-4_b64_e50,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/faced/faced_native_patch_s1024_adapterlr5e-4_b64_e50,True,True,registry_complete,True,False,False,interaction_aligned,patch,1024.0,16.0,0.30112721417069244,0.21116928446771366,0.28173321044917493,0.28132381972849985,False,CBraMod/test_metrics.json,True,False,False,True,False
CBraMod,FACED,faced_native_patch_s3407_adapterlr5e-4_b64_e50,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/faced/faced_native_patch_s3407_adapterlr5e-4_b64_e50,True,True,registry_complete,True,False,False,interaction_aligned,patch,3407.0,17.0,0.32581857219538374,0.239716194003454,0.30710123641061265,0.30722903552632236,False,CBraMod/test_metrics.json,True,False,False,True,False
CBraMod,FACED,faced_native_patch_s42_adapterlr1e-4_b64_e50,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/faced/faced_native_patch_s42_adapterlr1e-4_b64_e50,True,True,registry_complete,True,False,False,interaction_aligned,patch,42.0,48.0,0.2830112721417069,0.19328850677602694,0.2507430892914556,0.25278718383637383,False,CBraMod/test_metrics.json,True,False,False,True,False
CBraMod,FACED,faced_native_patch_s42_lr1e-4_b64_e50,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/faced/faced_native_patch_s42_lr1e-4_b64_e50,True,True,registry_complete,True,False,False,interaction_aligned,patch,42.0,19.0,0.31535158346752545,0.22610141313383214,0.2951983266851966,0.2937407423361639,False,CBraMod/test_metrics.json,True,False,False,True,False
CBraMod,FACED,faced_upper2_s1024_lr1e-4_b64_e50,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/faced/faced_upper2_s1024_lr1e-4_b64_e50,True,True,registry_complete,True,False,False,upper_k_finetune,none,1024.0,31.0,0.4563875469672571,0.38166860561741733,0.44566156088725795,0.4419204012451805,False,CBraMod/test_metrics.json,True,False,False,True,False
CBraMod,FACED,faced_upper2_s3407_lr1e-4_b64_e50,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/faced/faced_upper2_s3407_lr1e-4_b64_e50,True,True,registry_complete,True,False,False,upper_k_finetune,none,3407.0,22.0,0.46054750402576494,0.3861052806583678,0.44932845575685104,0.4451597230059226,False,CBraMod/test_metrics.json,True,False,False,True,False
CBraMod,FACED,faced_upper2_s42_lr1e-4_b64_e50,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/faced/faced_upper2_s42_lr1e-4_b64_e50,True,True,registry_complete,True,False,False,upper_k_finetune,none,42.0,37.0,0.4482018250134192,0.3706558092191362,0.44075235072059593,0.4348183218496495,False,CBraMod/test_metrics.json,True,False,False,True,False
CBraMod,ISRUC,isruc_cbramod_alpha0_axisblind_s1024,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/isruc/isruc_cbramod_alpha0_axisblind_s1024,True,True,registry_complete,True,False,False,axis_blind,generic_token_control,1024.0,13.0,0.7602972545775273,0.7193175444221973,0.7600400933507746,0.7830423822479932,False,CBraMod/test_metrics.json,True,False,False,True,False
CBraMod,ISRUC,isruc_cbramod_alpha0_axisblind_s3407,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/isruc/isruc_cbramod_alpha0_axisblind_s3407,True,True,registry_complete,True,False,False,axis_blind,generic_token_control,3407.0,20.0,0.744904249206741,0.6983302246477419,0.7430382233768631,0.7667343927634974,False,CBraMod/test_metrics.json,True,False,False,True,False
CBraMod,ISRUC,isruc_cbramod_alpha0_axisblind_s42,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/isruc/isruc_cbramod_alpha0_axisblind_s42,True,True,registry_complete,True,False,False,axis_blind,generic_token_control,42.0,9.0,0.7367842525476885,0.6902732173732424,0.7262658505298212,0.7541052234089344,False,CBraMod/test_metrics.json,True,False,False,True,False
CBraMod,ISRUC,isruc_cbramod_alpha0_frozen_channel_patch_r32_s1024,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/isruc/isruc_cbramod_alpha0_frozen_channel_patch_r32_s1024,True,True,registry_complete,True,False,False,interaction_aligned,channel_patch,1024.0,10.0,0.7467958307219527,0.7140817188339508,0.7421781037924606,0.7727081374220769,False,CBraMod/test_metrics.json,True,False,False,True,False
CBraMod,ISRUC,isruc_cbramod_alpha0_frozen_channel_patch_r32_s3407,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/isruc/isruc_cbramod_alpha0_frozen_channel_patch_r32_s3407,True,True,registry_complete,True,False,False,interaction_aligned,channel_patch,3407.0,16.0,0.7582700564676808,0.7177018636118719,0.7560127141520887,0.779714160419938,False,CBraMod/test_metrics.json,True,False,False,True,False
CBraMod,ISRUC,isruc_cbramod_alpha0_frozen_channel_r32_s1024,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/isruc/isruc_cbramod_alpha0_frozen_channel_r32_s1024,True,True,registry_complete,True,False,False,interaction_aligned,channel,1024.0,10.0,0.7501866977937308,0.698797224924274,0.7413308935511482,0.7635002213767207,False,CBraMod/test_metrics.json,True,False,False,True,False
CBraMod,ISRUC,isruc_cbramod_alpha0_frozen_channel_r32_s3407,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/isruc/isruc_cbramod_alpha0_frozen_channel_r32_s3407,True,True,registry_complete,True,False,False,interaction_aligned,channel,3407.0,16.0,0.7507157513471675,0.7104063642919359,0.746691753647598,0.7727219306643444,False,CBraMod/test_metrics.json,True,False,False,True,False
CBraMod,ISRUC,isruc_cbramod_alpha0_frozen_channel_r32_s42,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/isruc/isruc_cbramod_alpha0_frozen_channel_r32_s42,True,True,registry_complete,True,False,False,interaction_aligned,channel,42.0,12.0,0.7554333580676456,0.7054018309899406,0.7454156921177738,0.7696545077528082,False,CBraMod/test_metrics.json,True,False,False,True,False
CBraMod,ISRUC,isruc_cbramod_alpha0_frozen_generic_r64_s1024,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/isruc/isruc_cbramod_alpha0_frozen_generic_r64_s1024,True,True,registry_complete,True,False,False,generic_bottleneck,none,1024.0,19.0,0.7438227429921227,0.7000894256682084,0.7448189227043173,0.7683882913514379,False,CBraMod/test_metrics.json,True,False,False,True,False
CBraMod,ISRUC,isruc_cbramod_alpha0_frozen_generic_r64_s3407,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/isruc/isruc_cbramod_alpha0_frozen_generic_r64_s3407,True,True,registry_complete,True,False,False,generic_bottleneck,none,3407.0,16.0,0.7398393134590322,0.6974637430867696,0.737684351925253,0.7631038849593457,False,CBraMod/test_metrics.json,True,False,False,True,False
CBraMod,ISRUC,isruc_cbramod_alpha0_frozen_generic_r64_s42,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/isruc/isruc_cbramod_alpha0_frozen_generic_r64_s42,True,True,registry_complete,True,False,False,generic_bottleneck,none,42.0,12.0,0.7556437770345257,0.7128572083691088,0.7492298815735856,0.7744381686197706,False,CBraMod/test_metrics.json,True,False,False,True,False
CBraMod,ISRUC,isruc_cbramod_alpha0_frozen_patch_r32_s1024,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/isruc/isruc_cbramod_alpha0_frozen_patch_r32_s1024,True,True,registry_complete,True,False,False,interaction_aligned,patch,1024.0,13.0,0.7506977400259212,0.7084492340465698,0.7501811391137457,0.7740439924086199,False,CBraMod/test_metrics.json,True,False,False,True,False
CBraMod,ISRUC,isruc_cbramod_alpha0_frozen_patch_r32_s3407,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/isruc/isruc_cbramod_alpha0_frozen_patch_r32_s3407,True,True,registry_complete,True,False,False,interaction_aligned,patch,3407.0,16.0,0.751728362361652,0.7081978366685706,0.7501864111008701,0.7719204480684727,False,CBraMod/test_metrics.json,True,False,False,True,False
CBraMod,ISRUC,isruc_cbramod_alpha0_frozen_patch_r32_s42,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/isruc/isruc_cbramod_alpha0_frozen_patch_r32_s42,True,True,registry_complete,True,False,False,interaction_aligned,patch,42.0,9.0,0.7411050520731447,0.6932110348413837,0.7266827252972325,0.7572208425623175,False,CBraMod/test_metrics.json,True,False,False,True,False
CBraMod,ISRUC,isruc_cbramod_alpha0_full_channel_patch_r64_s1024,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/isruc/isruc_cbramod_alpha0_full_channel_patch_r64_s1024,True,True,registry_complete,True,False,False,native_full_finetune,channel_patch,1024.0,5.0,0.7947230412866584,0.7550503990549803,0.790833627366357,0.8112346022174244,False,CBraMod/test_metrics.json,True,False,False,True,False
CBraMod,ISRUC,isruc_cbramod_alpha0_full_channel_patch_r64_s3407,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/isruc/isruc_cbramod_alpha0_full_channel_patch_r64_s3407,True,True,registry_complete,True,False,False,native_full_finetune,channel_patch,3407.0,9.0,0.7711765546243626,0.7305665813162617,0.7609549835901797,0.7864743233394832,False,CBraMod/test_metrics.json,True,False,False,True,False
CBraMod,ISRUC,isruc_cbramod_alpha0_full_channel_patch_r64_s42,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/isruc/isruc_cbramod_alpha0_full_channel_patch_r64_s42,True,True,registry_complete,True,False,False,native_full_finetune,channel_patch,42.0,19.0,0.7887560829085196,0.7522167966149034,0.7861543221232971,0.8088604024716584,False,CBraMod/test_metrics.json,True,False,False,True,False
CBraMod,ISRUC,isruc_cbramod_alpha0_full_channel_r64_s1024,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/isruc/isruc_cbramod_alpha0_full_channel_r64_s1024,True,True,registry_complete,True,False,False,native_full_finetune,channel,1024.0,5.0,0.7848987408880281,0.7441508988898596,0.7814008024305533,0.8036078531323811,False,CBraMod/test_metrics.json,True,False,False,True,False
CBraMod,ISRUC,isruc_cbramod_alpha0_full_channel_r64_s3407,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/isruc/isruc_cbramod_alpha0_full_channel_r64_s3407,True,True,registry_complete,True,False,False,native_full_finetune,channel,3407.0,14.0,0.7836943972410813,0.7431680193632344,0.7826411568336149,0.801904228710281,False,CBraMod/test_metrics.json,True,False,False,True,False
CBraMod,ISRUC,isruc_cbramod_alpha0_full_channel_r64_s42,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/isruc/isruc_cbramod_alpha0_full_channel_r64_s42,True,True,registry_complete,True,False,False,native_full_finetune,channel,42.0,8.0,0.7748192271268148,0.7390676210852247,0.7723147448859785,0.7959636053516616,False,CBraMod/test_metrics.json,True,False,False,True,False
CBraMod,ISRUC,isruc_cbramod_alpha0_full_patch_r64_s1024,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/isruc/isruc_cbramod_alpha0_full_patch_r64_s1024,True,True,registry_complete,True,False,False,native_full_finetune,patch,1024.0,6.0,0.7712175979814243,0.7424566456967385,0.7714787356885952,0.7996100065386215,False,CBraMod/test_metrics.json,True,False,False,True,False
CBraMod,ISRUC,isruc_cbramod_alpha0_full_patch_r64_s3407,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/isruc/isruc_cbramod_alpha0_full_patch_r64_s3407,True,True,registry_complete,True,False,False,native_full_finetune,patch,3407.0,5.0,0.7652346217884973,0.7363608968627474,0.7614740327775282,0.7874351585776054,False,CBraMod/test_metrics.json,True,False,False,True,False
CBraMod,ISRUC,isruc_cbramod_alpha0_full_patch_r64_s42,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/isruc/isruc_cbramod_alpha0_full_patch_r64_s42,True,True,registry_complete,True,False,False,native_full_finetune,patch,42.0,16.0,0.784493534981092,0.7470258025699321,0.7826391028326343,0.8044602629703546,False,CBraMod/test_metrics.json,True,False,False,True,False
CBraMod,ISRUC,isruc_cbramod_axisblind_s42_lr2e-4_b8_e20,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/isruc/isruc_cbramod_axisblind_s42_lr2e-4_b8_e20,True,True,registry_complete,True,False,False,axis_blind,generic_token_control,42.0,9.0,0.7546861099347553,0.7135281478522446,0.750640002005781,0.7764788577739145,False,CBraMod/test_metrics.json,True,False,False,True,False
CBraMod,ISRUC,isruc_cbramod_dense_s1024_lr2e-4_b8_e20,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/isruc/isruc_cbramod_dense_s1024_lr2e-4_b8_e20,True,True,registry_complete,True,False,False,full_finetune,none,1024.0,4.0,0.793113887986853,0.754006144489807,0.7893432253370829,0.8103796060896085,False,CBraMod/test_metrics.json,True,False,False,True,False
CBraMod,ISRUC,isruc_cbramod_dense_s3407_lr2e-4_b8_e20,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/isruc/isruc_cbramod_dense_s3407_lr2e-4_b8_e20,True,True,registry_complete,True,False,False,full_finetune,none,3407.0,4.0,0.775524558870085,0.7335915851686902,0.7730517303229248,0.7966772075623807,False,CBraMod/test_metrics.json,True,False,False,True,False
CBraMod,ISRUC,isruc_cbramod_dense_s42_b8_e20,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/isruc/isruc_cbramod_dense_s42_b8_e20,True,True,registry_complete,True,False,False,full_finetune,none,42.0,5.0,0.7854621310504862,0.7396926193632423,0.778940375636432,0.8002504878120911,False,CBraMod/test_metrics.json,True,False,False,True,False
CBraMod,ISRUC,isruc_cbramod_dense_s42_lr2e-4_b8_e20,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/isruc/isruc_cbramod_dense_s42_lr2e-4_b8_e20,True,True,registry_complete,True,False,False,full_finetune,none,42.0,19.0,0.7884287875920181,0.7502962333145069,0.7867618998934103,0.8078262757767468,False,CBraMod/test_metrics.json,True,False,False,True,False
CBraMod,ISRUC,isruc_cbramod_dense_s42_lr5e-5_b8_e20,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/isruc/isruc_cbramod_dense_s42_lr5e-5_b8_e20,True,True,registry_complete,True,False,False,full_finetune,none,42.0,15.0,0.7744223119560828,0.7341284026124207,0.7715597560329264,0.7956283066473264,False,CBraMod/test_metrics.json,True,False,False,True,False
CBraMod,ISRUC,isruc_cbramod_frozen_channel_patch_s1024_r64_lr2e-4_b8_e20,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/isruc/isruc_cbramod_frozen_channel_patch_s1024_r64_lr2e-4_b8_e20,True,True,registry_complete,True,False,False,interaction_aligned,channel_patch,1024.0,15.0,0.7445908053030473,0.6956630063753526,0.7407857501808257,0.7630493384746424,False,CBraMod/test_metrics.json,True,False,False,True,False
